Id_,EN,FR,IT,DE,ES,JA,PT,RU,ZH_CN,ZH_TW,ZH_HK,KO,AR,NL,TR,ID,TH,VI,EN_GB,FA,PL,SV,HI
FrenchA_ValenciennesFC,Valenciennes,Valenciennes,Valenciennes,Valenciennes,Valenciennes,ヴァランシエンヌ,Valenciennes,Валансьен,瓦朗谢讷,瓦朗謝訥,瓦朗謝訥,발랑시엔,فالنسيان,Valenciennes,Valenciennes,Valenciennes,วาล็องเซียน,Valenciennes,,,Valenciennes,,
FrenchA_GrenobleFoot38,Grenoble,Grenoble,Grenoble,Grenoble,Grenoble,グルノーブル,Grenoble,Гренобль,格勒诺布尔,格勒諾布爾,格勒諾布爾,그르노블,غرونوبل,Grenoble,Grenoble,Grenoble,เกรอนอบล์,Grenoble,,,Grenoble,,
FrenchA_ChamoisNiortaisF.C.,Niort,Niort,Niort,Niort,Niort,ニオール,Niort,Ньор,尼奥尔,尼奧爾,尼奧爾,니오르,نيور,Niort,Niort,Niort,นีออต,Niort,,,Niort,,
FrenchA_Quevillaise-RouenMétropole,Le Petit-Quevilly,Le Petit-Quevilly,Le Petit-Quevilly,Le Petit-Quevilly,Le Petit-Quevilly,ル・プティ＝ケヴィイー,Le Petit-Quevilly,Ле-Пети-Кевийи,小克维伊,小克維伊,小克維伊,르프티케비,لو بيتي كوفيللي,Le Petit-Quevilly,Le Petit-Quevilly,Petit Quevilly,เลอ เปอติท-เกอวียี,Le Petit-Quevilly,,,Le Petit-Quevilly,,
FrenchA_LeHavre,Le Havre,Le Havre,Le Havre,Le Havre,El Havre,ル・アーヴル,Le Havre,Гавр,勒阿弗尔,勒阿弗爾,勒阿弗爾,르아브르,لوهافر,Le Havre,Le Havre,Le Havre,เลออาฟวร์,Le Havre,,,Hawr,,
FrenchA_PauFC,Pau,Pau,Pau,Pau,Pau,ポー,Pau,По,波城,波城,波城,포,باو,Pau,Pau,Pau,โป,Pau,,,Pau,,
FrenchA_Sochaux-Montbéliard,Montbéliard,Montbéliard,Montbéliard,Montbéliard,Montbéliard,モンベリアル,Montbéliard,Монбельяр,蒙贝利亚尔,蒙貝利亞爾,蒙貝利亞爾,몽벨리아르,مونتبيليارد,Montbéliard,Montbéliard,Montbéliard,มงเบลียาร์,Montbéliard,,,Montbéliard,,
FrenchA_RodezAF,Rodez,Rodez,Rodez,Rodez,Rodez,ロデーズ,Rodez,Родез,罗德兹,羅德茲,羅德茲,로데스,روديز,Rodez,Rodez,Rodez,รอแดซ,Rodez,,,Rodez,,
FrenchA_AJAuxerre,Auxerre,Auxerre,Auxerre,Auxerre,Auxerre,オセール,Auxerre,Осер,欧塞尔,歐塞爾,歐塞爾,오세르,أوكسار,Auxerre,Auxerre,Auxerre,โอแซร์,Auxerre,,,Auxerre,,
FrenchA_ACAjaccio,Ajaccio,Ajaccio,Ajaccio,Ajaccio,Ajaccio,アジャクシオ,Ajaccio,Аяччо,阿雅克肖,阿雅克肖,阿雅克肖,아작시오,أجاكسيو,Ajaccio,Ajaccio,Ajaccio,อาฌักซีโย,Ajaccio,,,Ajaccio,,
FrenchA_FCAnnecy,Annecy,Annecy,Annecy,Annecy,Annecy,アヌシー,Annecy,Анси,安纳西,安納西,安納西,안시,آنسي,Annecy,Annecy,Annecy,อานซี,Annecy,,,Annecy,,
FrenchA_USLDunkerque,Dunkirk,Dunkerque,Dunkerque,Dünkirchen,Dunkerque,ダンケルク,Dunquerque,Дюнкерк,敦刻尔克,鄧寇克,鄧寇克,됭케르크,دونكيرك,Duinkerke,Dunkerque,Dunkerque,เดิงแกร์ก,Dunkerque,,,Dunkierka,,
FrenchA_USOrléans,Orléans,Orléans,Orléans,Orléans,Orléans,オルレアン,Orleães,Орлеан,奥尔良,奧爾良,奧爾良,오를레앙,أورليان,Orléans,Orléans,Orléans,ออร์เลอ็อง,Orléans,,,Orlean,,
FrenchA_FCVersailles,Versailles,Versailles,Versailles,Versailles,Versalles,ヴェルサイユ,Versalhes,Версаль,凡尔赛,凡爾賽,凡爾賽,베르사유,فرساي,Versailles,Versay,Versailles,แวร์ซาย,Versailles,,,Wersal,,
FrenchA_ASNancyLorraine,Nancy,Nancy,Nancy,Nancy,Nancy,ナンシー,Nancy,Нанси,南锡,南錫,南錫,낭시,نانسي,Nancy,Nancy,Nancy,น็องซี,Nancy,,,Nancy,,
FrenchA_FootballBourg-en-BressePéronnas,Bourg-en-Bresse,Bourg-en-Bresse,Bourg-en-Bresse,Bourg-en-Bresse,Bourg-en-Bresse,ブール＝カン＝ブレス,Bourg-en-Bresse,Бурк-ан-Брес,布雷斯地区布尔格,布雷斯堡,布雷斯堡,부르캉브레스,بورغ أون بريس,Bourg-en-Bresse,Bourg-en-Bresse,Bourg-en-Bresse,บูร์ก็องแบร็ส,Bourg-en-Bresse,,,Bourg-en-Bresse,,
FrenchA_FCMartigues,Martigues,Martigues,Martigues,Martigues,Martigues,マルティーグ,Martigues,Мартиг,马蒂格,馬蒂格,馬蒂格,마르티그,مارتيج,Martigues,Martigues,Martigues,มาร์ติกซ์,Martigues,,,Martigues,,
FrenchA_LBChâteauroux,Châteauroux,Châteauroux,Châteauroux,Châteauroux,Châteauroux,シャトールー,Châteauroux,Шатору,沙托鲁,查多魯,查多魯,샤토루,شاتورو,Châteauroux,Châteauroux,Chateauroux,ชาโตรู,Châteauroux,,,Châteauroux,,
FrenchA_USConcarneau,Concarneau,Concarneau,Concarneau,Concarneau,Concarneau,コンカルノー,Concarneau,Конкарно,孔卡尔诺,孔卡爾諾,孔卡爾諾,콩카르노,كونكارنو,Concarneau,Concarneau,Concarneau,คองการ์โน,Concarneau,,,Concarneau,,
FrenchA_RedStarF.C.,Paris Star,Paris Star,Paris Star,Paris Star,Paris Star,パリ・スター,Estrela de Paris,Paris Star,巴黎星,巴黎紅星,巴黎紅星,파리 스타,باريس ستار,Paris Star,Paris Star,Paris Star,ปารีส สตาร์,Paris Star,,,Gwiazda Paryża,,
FrenchA_USAvranches,Avranches,Avranches,Avranches,Avranches,Avranches,アヴランシュ,Avranches,Авранш,阿夫朗什,阿夫朗什,阿夫朗什,아브랑슈,أفرانش,Avranches,Avranches,Avranches,อาฟแรนเชส,Avranches,,,Avranches,,
ItalianA_Juventus,Torino BW,Torino BW,Torino BW,Turin BW,Turin BW,トリノBW,Torino Preto e branco,Турин Бело-Черный,都灵 黑白,祖雲達斯,祖雲達斯,토리노 BW,تورينو بي دبليو,Torino BW,Torino BW,Torino Hitam Putih,โตริโน,Torino BW,,,Torino BW,,
ItalianA_Napoli,Napoli,Napoli,Napoli,Napoli,Nápoles,ナポリ,Nápoles ,Неаполь,那不勒斯,拿玻里,拿玻里,나폴리,نابولي,Napoli,Napoli,Napoli,นาโปลี,Napoli,,,Napoli,,
ItalianA_InternazionaleMilano,Milano Blue,Bleu Milano,Milano Blue,Milano Blue,Milan Azul,ミラノブルー,Milão Azul,Милан Синий,米兰 蓝,米蘭 藍,米蘭 藍,밀라노 블루,ميلانو بلو,Milano Blauw,Milano Mavisi,Milan Biru,มิลาโนบลู,Milano Blue,,,Mediolan Błękit,,
ItalianA_Atalanta,Bergamo,Bergame,Bergamo,Bergamo,Bérgamo,ベルガモ,Atalanta,Бергамо,贝加莫,貝加莫,貝加莫,베르가 모,بيرغامو,Bergamo,Bergamo,Bergamo,เบอร์กาโม,Bergamo,,,Bergamo,,
ItalianA_AssociazioneCalcioMilan,Milano Red,Rouge Milano,Milano Red,Milano Red,Milan rojo,ミラノレッド,Milão Vermelho,Милан Красный,米兰 红,米蘭 紅,米蘭 紅,밀라노 레드,ميلانو ريد,Milano Rood,Milano Kırmızısı,Milan Merah,มิลาโนเรด,Milano đỏ,,,Medical Czerwień,,
ItalianA_Roma,Roma Red,Rouge Roma,Roma Red,Roma Red,Rojo Roma,ローマレッド,Roma Vermelho,Рим Красный,罗马 红,羅馬,羅馬,로마 레드,روما ريد,Roma Red,Roma Kırmızısı,Roma Merah,โรม่าเร้ด,Roma đỏ,,,Rzym Czerwień,,
ItalianA_Torino,Torino Red,Rouge Torino,Torino Red,Turin Rot,Rojo Torino,トリノレッド,Torino Vermelho,Торино Красный,都灵 红,拖連奴,拖連奴,토리노 레드,تورينو ريد,Torino Red,Torino Kırmızısı,Torino Merah,โตริโน่แดง,Torino đỏ,,,Turyn Czerwień,,
ItalianA_Lazio,Roma Blue,Bleu Roma,Roma Blue,Roma Blue,Roma Azul,ローマブルー,Roma Azul,Рим Блю,罗马 蓝,拉素,拉素,로마 블루,روما بلو,Roma Blue,Roma Mavisi,Roma Biru,โรม่าบลู,Roma Blue,,,Rzym Błękit,,
ItalianA_Genova,Genova Red,Rouge Genova,Genova Red,Genua Red,Rojo Génova,ジェノバレッド,Genova Vermelho,Генуя Красный,热那亚 红,熱那亞 紅,熱那亞 紅,제노바 레드,جينوفا ريد,Genova Red,Genova Kırmızısı,Genova Merah,เจนัวแดง,Genova đỏ,,,Genewa Czerwień,,
ItalianA_Bologna,Bologna,Bologne,Bologna,Bologna,Bolonia,ボローニャ,Bolonha,Болонья,博洛尼亚,博洛尼亞,博洛尼亞,볼로냐,بولونيا,Bologna,Bolonya,Bologna,โบโลญญา,Bologna,,,Bolonia,,
ItalianA_Sassuolo,Sassuolo,Sassuolo,Sassuolo,Sassuolo,Sassuolo,サッスオーロ,Sassuolo,Сассуоло,萨索洛,薩斯索羅,薩斯索羅,사수 올로,ساسولو,Sassuolo,Sassuolo,Sassuolo,ซาซัวลลา,Sassuolo,,,Sassuolo,,
ItalianA_Udine,Udine,Udine,Udine,Udine,Udine,ウディネ,Udine,Удине,乌迪内斯,烏甸尼,烏甸尼,우디네도,أوديني,Udine,Udine,Udine,อูดิเน,Udine,,,Udine,,
ItalianA_Ferrara,Ferrara,Ferrare,Ferrara,Ferrara,Ferrara,フェラーラ,Ferrara,Феррара,费拉拉,費拉拉,費拉拉,페라라,فيرارا,Ferrara,Ferrara,Ferrara,เฟอร์รารา,Ferrara,,,Ferrara,,
ItalianA_Cagliari,Cagliari,Cagliari,Cagliari,Cagliari,Cagliari,カリャリ,Cagliari,Cagliari,卡利亚里,卡利亞里,卡利亞里,칼리아리,كالياري,Cagliari,Cagliari,Cagliari,Cagliari,Cagliari,,,Cagliari,,
ItalianA_Empoli,Empoli,Empoli,Empoli,Empoli,Empoli,エンポリ,Empoli,Empoli,恩波利,恩波利,恩波利,엠폴리,إمبولي,Empoli,Empoli,Empoli,Empoli,Empoli,,,Empoli,,
ItalianA_Florence,Florence,Florence,Firenze,Florence,Florence,フィレンツェ,Florence,Florence,佛罗伦萨,佛羅倫薩,佛羅倫薩,피렌체,فلورنسا,Florence,Florence,Florence,Florence,Florence,,,Florence,,
ItalianA_Brescia,Brescia,Brescia,Brescia,Brescia,Brescia,ブレシア,Brescia,Brescia,布雷西亚,布雷西亞,布雷西亞,브레시아,بريشيا,Brescia,Brescia,Brescia,Brescia,Brescia,,,Brescia,,
ItalianA_Benevento,Benevento,Benevento,Benevento,Benevento,Benevento,ベネヴェント,Benevento,Benevento,贝内文托,貝內文托,貝內文托,베네벤토,بينيفنتو,Benevento,Benevento,Benevento,Benevento,Benevento,,,Benevento,,
ItalianA_HellasVerona,Verona,Vérone,Verona,Verona,Verona,ヴェローナ,Verona,Верона,维罗纳,維羅納,維羅納,베로나,فيرونا,Verona,Verona,Verona,เวโรนา,Verona,,,Werona,,
ItalianA_Sampdoria,Genova Blue,Genova Blue,Genova Blu,Genua Blue,Genova Blue,ジェノヴァ・ブルー,Genova Azul,Genova Blue,热那亚 蓝,熱那亞 藍,熱那亞 藍,제노바 블루,جينوفا بلو ,Genova Blue,Genova Blue,Genova Blue,เจนัว บลู,Genova Blue,,,Genewa Błękit,,
ItalianA_Spezia,La Spezia,La Spezia,La Spezia,La Spezia,La Spezia,ラ・スペツィア,La Spezia,Специя,拉斯佩齐亚,拉斯佩齊亞,拉斯佩齊亞,라스페치아,لا سبيتسيا,La Spezia,La Spezia,La Spezia,ลา สปีเซีย,La Spezia,,,La Spezia,,
ItalianA_Salernitana,Salerno,Salerne,Salerno,Salerno,Salerno,サレルノ,Salerno,Салерно,萨莱诺,薩萊諾,薩萊諾,살레르노,ساليرنو,Salerno,Salerno,Salerno,ซาแลร์โน,Salerno,,,Salerno,,
ItalianA_Venice,Venice,Venise,Venezia,Venedig,Venecia,ヴェネツィア,Veneza,Венеция,威尼斯,威尼斯,威尼斯,베네치아,البندقية,Venetië,Venedik,Venesia,เวนิส,Venezia,,,Wenecja,,
ItalianA_Crotone,Crotone,Crotone,Crotone,Crotone,Crotona,クロトーネ,Crotone,Кротоне,克罗托内,克羅託內,克羅託內,크로토네,كروتوني,Crotone,Crotone,Crotone,โกรโตเน,Crotone,,,Crotone,,
ItalianA_Parma,Parma,Parme,Parma,Parma,Parma,パルマ,Parma,Парма,帕尔马,巴馬,巴馬,파르마,بارما,Parma,Parma,Parma,ปาร์มา,Parma,,,Parma,,
ItalianA_Reggina1914,Reggio Calabria,Reggio de Calabre,Reggio Calabria,Reggio Calabria,Regio de Calabria,レッジョ・ディ・カラブリア,Régio da Calábria,Реджо-ди-Калабрия,雷焦卡拉布里亚,雷焦卡拉布里亞,雷焦卡拉布里亞,레조칼라브리아,ريجيو كالابريا,Reggio Calabria,Reggio Calabria,Reggio di Calabria,เรจโจคาลาเบรีย,Reggio Calabria,,,Reggio di Calabria,,
ItalianA_PalermoF.C.,Palermo,Palerme,Palermo,Palermo,Palermo,パレルモ,Palermo,Палермо,巴勒莫,巴勒摩,巴勒摩,팔레르모,باليرمو,Palermo,Palermo,Palermo,ปาแลร์โม,Palermo,,,Palermo,,
ItalianA_A.S.Cittadella,Cittadella,Cittadella,Cittadella,Cittadella,Cittadella,チッタデッラ,Cittadella,Читтаделла,奇塔代拉,奇塔代拉,奇塔代拉,시타델라,سيتاديلا,Cittadella,Cittadella,Cittadella,ซิตทาเดลลา,Cittadella,,,Cittadella,,
ItalianA_AscoliCalcio1898,Ascoli Piceno,Ascoli Piceno,Ascoli Piceno,Ascoli Piceno,Ascoli Piceno,アスコリ・ピチェーノ,Ascoli Piceno,Асколи-Пичено,阿斯科利皮切诺,阿斯科利皮切諾,阿斯科利皮切諾,아스콜리피체노,أسكولي بيتشينو,Ascoli Piceno,Ascoli Piceno,Ascoli Piceno,แอซโกลี,Ascoli Piceno,,,Ascoli Piceno,,
ItalianA_CosenzaCalcio,Cosenza,Cosenza,Cosenza,Cosenza,Cosenza,コゼンツァ,Cosença,Козенца,科森扎,科森扎,科森扎,코센차,كوزنسا,Cosenza,Cosenza,Cosenza,โกเซนซา,Cosenza,,,Cosenza,,
ItalianA_FrosinoneCalcio,Frosinone,Frosinone,Frosinone,Frosinone,Frosinone,フロジノーネ,Frosinone,Фрозиноне,弗罗西诺内,弗羅西諾內,弗羅西諾內,프로시노네,فروزينوني,Frosinone,Frosinone,Frosinone,โฟรซีโนเน,Frosinone,,,Frosinone,,
ItalianA_S.S.C.Bari,Bari,Bari,Bari,Bari,Bari,バーリ,Bari,Бари,巴里,巴里,巴里,바리,باري,Bari,Bari,Bari,บารี,Bari,,,Bari,,
ItalianA_Como,Como,Côme,Como,Como,Como,コモ,Como,Комо,科莫,科莫,科莫,코모,كومو,Como,Como,Como,โกโม,Como,,,Como,,
ItalianA_PisaS.C.,Pisa,Pise,Pisa,Pisa,Pisa,ピサ,Pisa,Пиза,比萨,比薩,比薩,피사,بيزا,Pisa,Pisa,Pisa,ปิซา,Pisa,,,Piza,,
ItalianA_TernanaCalcio,Terni,Terni,Terni,Terni,Terni,テルニ,Terni,Терни,特尔尼,特爾尼,特爾尼,테르니,تيرني,Terni,Terni,Terni,แตร์นี,Terni,,,Terni,,
ItalianA_ModenaF.C.,Modena,Modène,Modena,Modena,Módena,モデナ,Módena,Модена,摩德纳,摩德納,摩德納,모데나,مودينا,Modena,Modena,Modena,มเดน่า,Modena,,,Modena,,
ItalianA_A.C.PerugiaCalcio,Perugia,Pérouse,Perugia,Perugia,Perugia,ペルージャ,Perúgia,Перуджа,佩鲁贾,佩魯賈,佩魯賈,페루자,بيروجيا,Perugia,Perugia,Perugia,เปรูจา,Perugia,,,Perugia,,
ItalianA_F.C.Südtirol,Bolzano,Bolzano,Bolzano,Bozen,Bolzano,ボルツァーノ,Bolzano,Больцано,博尔扎诺,波札諾,波札諾,볼차노,بولزانو,Bolzano,Bolzano,Bolzano-Bozen,โบลซาโน,Bolzano,,,Bolzano,,
ItalianA_U.S.Cremonese,Cremona,Crémone,Cremona,Cremona,Cremona,クレモナ,Cremona,Кремона,克雷莫纳,克里莫納,克里莫納,크레모나,كريمونا,Cremona,Cremona,Cremona,เครโมนา,Cremona,,,Cremona,,
ItalianA_U.S.Lecce,Lecce,Lecce,Lecce,Lecce,Lecce,レッチェ,Lecce,Лечче,莱切,壢車,壢車,레체,ليتشي,Lecce,Lecce,Lecce,เลชเช่,Lecce,,,Lecce,,
ItalianA_A.C.Monza,Monza,Monza,Monza,Monza,Monza,モンツァ,Monza,Монца,蒙扎,蒙扎,蒙扎,몬차,مونزا,Monza,Monza,Monza,มอนซา,Monza,,,Monza,,
ItalianA_PordenoneCalcio,Pordenone,Pordenone,Pordenone,Pordenone,Pordenone,ポルデノーネ,Pordenone,Порденоне,波代诺内,波代諾內,波代諾內,포르데노네,بوردينوني,Pordenone,Pordenone,Pordenone,ปอเดนีโน,Pordenone,,,Pordenone,,
ItalianA_ProPatria,Busto Arsizio,Busto Arsizio,Busto Arsizio,Busto Arsizio,Busto Arsizio,ブスト・アルシーツィオ,Busto Arsizio,Бусто-Арсицио,布斯托阿西齐奥,布斯托阿西齊奧,布斯托阿西齊奧,부스토아르시치오,بوستو أرسيتسيو,Busto Arsizio,Busto Arsizio,Busto Arsizio,บุสโตอาร์ซีซีโอ,Busto Arsizio,,,Busto Arsizio,,
ItalianA_NovaraF.C.,Novara,Novare,Novara,Novara,Novara,ノヴァーラ,Novara,Новара,诺瓦拉,諾瓦拉,諾瓦拉,노바라,نوفارا,Novara,Novara,Novara,โนวารา,Novara,,,Novara,,
ItalianA_L.R.Vicenza,Vicenza,Vicence,Vicenza,Vicenza,Vicenza,ヴィチェンツァ,Vicenza,Виченца,维琴察,維琴察,維琴察,비첸차,فيتشنزا,Vicenza,Vicenza,Vicenza,วิเซนซา,Vicenza,,,Vicenza,,
ItalianA_CarrareseCalcio,Carrara,Carrare,Carrara,Carrara,Carrara,カッラーラ,Carrara,Каррара,卡拉拉,卡拉拉,卡拉拉,카라라,كارارا,Carrara,Carrara,Carrara,คาร์รารา,Carrara,,,Carrara,,
ItalianA_A.C.R.Siena,Siena,Sienne,Siena,Siena,Siena,シエーナ,Siena,Сиена,锡耶纳,士耶拿,士耶拿,시에나,سيينا,Siena,Siena,Siena,ซีเอนา,Siena,,,Siena,,
ItalianA_A.S.Gubbio,Gubbio,Gubbio,Gubbio,Gubbio,Gubbio,グッビオ,Gubbio,Губбио,古比奥,古比奧,古比奧,구비오,غوبيو,Gubbio,Gubbio,Gubbio,กุบบิโอ,Gubbio,,,Gubbio,,
ItalianA_U.S.Catanzaro,Catanzaro,Catanzaro,Catanzaro,Catanzaro,Catanzaro,カタンザーロ,Catanzaro,Катандзаро,卡坦扎罗,卡坦扎羅,卡坦扎羅,카탄차로,كاتانزارو,Catanzaro,Catanzaro,Catanzaro,คาตันซาโร,Catanzaro,,,Catanzaro,,
ItalianA_S.S.TurrisCalcio,Torre del Greco,Torre del Greco,Torre del Greco,Torre del Greco,Torre del Greco,トッレ・デル・グレーコ,Torre del Greco,Торре-дель-Греко,托雷-德尔格雷科,托雷-德爾格雷科,托雷-德爾格雷科,토레델그레코,توري ديل غريكو,Torre del Greco,Torre del Greco,Torre del Greco,หอคอยแห่งกรีก,Torre del Greco,,,Torre del Greco,,
GermanA_BayernMunchen,Munchen,Munchen,Munchen,München,Munchen,ミュンヘン,Munchen,Мюнхен,慕尼黑,拜仁慕尼克,拜仁慕尼克,뮌헨,ميونخ,Munchen,Munchen,Munchen,มึนเจน,Munchen,,,Monachium,,
GermanA_Dortmund,Dortmund,Dortmund,Dortmund,Dortmund,Dortmund,ドルトムント,Dortmund,Дортмунд,多特蒙德,多蒙特,多蒙特,도르트문트,دورتموند,Dortmund,Dortmund,Dortmund,ดอร์ทมุนด์,Dortmund,,,Dortmund,,
GermanA_RBLeipzig,Leipzig,Leipzig,Lipsia,Leipzig,Leipzig,ライプツィヒ,Leipzig,Лейпциг,莱比锡,萊比錫,萊比錫,라이프 치히,لايبزيغ,Leipzig,Leipzig,Leipzig,ไลพ์ซิจ,Leipzig,,,Lipsk,,
GermanA_Bayer04Leverkusen,Leverkusen,Leverkusen,Leverkusen,Leverkusen,Leverkusen,レバークーゼン,Leverkusen,Леверкузен,勒沃库森,利華古遜,利華古遜,레버쿠젠,ليفركوزن,Leverkusen,Leverkusen,Leverkusen,เลเวอร์คูเซ่น,Leverkusen,,,Leverkusen,,
GermanA_Schalke04,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,ゲルゼンキルヒェン,Gelsenkirchen,Гельзенкирхен,盖尔森基兴,史浩克04,史浩克04,겔젠 키르 헨,غيلسنكيرشن,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,เกลเซนเคียร์เชน,Gelsenkirchen,,,Gelsenkirchen,,
GermanA_Frankfurt,Frankfurt,Francfort,Francoforte,Frankfurt,Frankfurt,フランクフルト,Frankfurt,Франкфурт,法兰克福,法蘭克福,法蘭克福,프랑크푸르트,فرانكفورت,Frankfurt,Frankfurt,Frankfurt,แฟรงค์เฟิร์ต,Frankfurt,,,Frankfurt,,
GermanA_Monchengladbach,Monchengladbach,Monchengladbach,Monchengladbach,Mönchengladbach,Mönchengladbach,メンヒェングラットバッハ,Monchengladbach,Менхенгладбах,门兴格拉德巴赫,慕遜加柏,慕遜加柏,묀헨 글 라트 바흐,مونشنغلادباخ,Mönchengladbach,Mönchengladbach,Monchengladbach,มึนเช่นกลัดบัค,Monchengladbach,,,Monchengladbach,,
GermanA_Wolfsburg,Wolfsburg,Wolfsburg,Wolfsburg,Wolfsburg,Wolfsburg,ヴォルフスブルク,Wolfsburg,Вольфсбург,沃尔夫斯堡,禾夫斯堡,禾夫斯堡,볼프스부르크,فولفسبورج,Wolfsburg,Wolfsburg,Wolfsburg,โวล์ฟสบวร์ก,Wolfsburg,,,Wolfsburg,,
GermanA_Mainz,Mainz,Mayence,Mainz,Mainz,Maguncia,マインツ,Mainz,Майнц,美因茨,緬恩斯,緬恩斯,마인츠,ماينز,Mainz,Mainz,Mainz,ไมนซ์,Mainz,,,Moguncja,,
GermanA_WerderBremen,Bremen,Brême,Brema,Bremen,Bremen,ブレーメン,Bremen,Бремен,不莱梅,雲達不萊梅,雲達不萊梅,브레멘,بريمن,Bremen,Bremen,Bremen,เบรเมน,Bremen,,,Brema,,
GermanA_HerthaBerliner,Berlin Blue,Berlin Blue,Berlin Blue,Berlin Blue,Berlin Blue,ベルリン・ブルー,Berlim Azul,Berlin Blue,柏林 蓝,哈化柏林,哈化柏林,베를린 블루,برلين بلو,Berlin Blue,Berlin Blue,Berlin Blue,เบอร์ลินบลู,Berlin Blue,,,Berlin Błękit,,
GermanA_Freiburg,Freiburg,Fribourg,Friburgo,Freiburg,Friburgo,フライブルク,Freiburg,Фрайбург,弗莱堡,弗萊堡,弗萊堡,프라이 부르크,فرايبورغ,Freiburg,Freiburg,Freiburg,ไฟร์บวร์ก,Freiburg,,,Freiburg,,
GermanA_Koln,Koln,Cologne,Koln,Köln,Colonia,ケルン,Colônia,Кёльн,科隆,科隆,科隆,쾰른,كولن,Koln,Koln,Koln,โกล์น,Koln,,,Kolonia,,
GermanA_Augsburg,Augsburg,Augsburg,Augsburg,Augsburg,Augsburg,アウクスブルク,Augsburg,Augsburg,奥格斯堡,奧格斯堡,奧格斯堡,아우크스부르크,آوغسبورغ,Augsburg,Augsburg,Augsburg,Augsburg,Augsburg,,,Augsburg,,
